ID,Label,Accepted,Score,Begin Time (s),End Time (s),Call Length (s),Principal Frequency (kHz),Low Freq (kHz),High Freq (kHz),Delta Freq (kHz),Frequency Standard Deviation (kHz),Slope (kHz/s),Sinuosity,Mean Power (dB/Hz),Tonality,Peak Freq (kHz)
144,Harmonic,TRUE,0.582041979,67.0037301,67.0746581,0.070928,60.78629032,44.65725806,64.81854839,20.16129032,6.947244075,-316.3851464,1.055070117,-67.58079299,0.834071604,63.81048387
145,Harmonic,TRUE,0.746807158,67.20333723,67.25653723,0.0532,65.24705497,53.46695026,69.17375654,15.70680628,3.559384004,-201.3608703,1.193514801,-47.76198143,0.884889607,66.5559555
146,Downward,TRUE,0.835699737,67.43023684,67.47891284,0.048676,63.63847173,53.92115724,64.08016784,10.1590106,2.19553257,-105.2883019,1.306082381,-68.51964431,0.833263615,60.54659894
147,Harmonic,TRUE,0.793476641,67.64656671,67.70073471,0.054168,65.60818386,56.91984305,68.6911435,11.77130045,2.998473114,-170.6410086,1.162087033,-49.97353899,0.898405856,64.20683857
148,Harmonic,TRUE,0.799133241,67.86973962,67.92277962,0.05304,64.66463415,53.07926829,71.37195122,18.29268293,4.399073013,-267.6872832,1.209456205,-53.11211013,0.874074147,66.49390244
149,Downward,TRUE,0.886594117,68.08798135,68.14330935,0.055328,61.80443548,50.71572581,63.82056452,13.10483871,3.45643831,-165.5322441,1.266553241,-59.63421285,0.885927122,60.79637097
150,Downward,TRUE,0.687658608,68.30694842,68.35131642,0.044368,59.45543249,46.79720464,61.03771097,14.24050633,3.801702755,-225.7418668,1.259754099,-77.95491656,0.768713768,58.92800633
151,Downward,TRUE,1,68.53466186,68.55971786,0.025056,106.8434664,96.65033336,108.4529085,11.80257511,3.561978592,-413.4363693,1.218341342,-103.7715645,0.300356566,108.4529085
152,Downward,TRUE,1,68.74599197,68.77031197,0.02432,61.26916218,58.81014579,61.67899825,2.868852459,0.713328092,-65.24989006,1.266879282,-101.1936178,0.4090454,61.26916218
153,Downward,TRUE,1,68.96440421,68.98542821,0.021024,107.1083715,99.42919066,108.388235,8.959044369,2.786104773,-381.9187269,1.155619175,-104.4529753,0.309962546,105.8285081
154,Chevron,TRUE,0.675520539,69.16061375,69.19027775,0.029664,61.40120968,58.98185484,62.20766129,3.225806452,1.029602773,-30.82873821,1.274762427,-101.7662471,0.415485064,62.20766129
155,Downward,TRUE,0.793613195,69.80215942,69.84490342,0.042744,61.64772727,55.73863636,62.55681818,6.818181818,1.708484183,-102.9825169,1.186848032,-69.74406353,0.810302824,62.10227273
156,Harmonic,TRUE,0.652682066,69.99985287,70.09292487,0.093072,62.17850719,54.08498201,67.57419065,13.48920863,3.813189417,-109.802908,1.646616259,-75.96200962,0.757672748,63.97706835
157,Harmonic,TRUE,0.615394533,70.22715699,70.27925299,0.052096,64.89936441,53.59992938,78.3174435,24.71751412,3.6201798,-187.8009348,1.3714858,-76.17440085,0.793494281,62.78072034
158,Complex,TRUE,0.849188268,70.45957709,70.50751709,0.04794,64.74877451,52.49387255,66.21936275,13.7254902,3.97689845,-220.1808967,1.301794093,-73.21008013,0.851493434,64.74877451
159,Flat,TRUE,0.56495297,70.70530797,70.72719597,0.021888,61.62936681,59.4459607,62.17521834,2.729257642,0.792268597,-97.60503038,1.112157238,-102.9315695,0.408190166,62.17521834
160,Flat,TRUE,0.614433646,71.09169133,71.12471533,0.033024,63.43388031,61.50337838,64.39913127,2.895752896,0.776783606,-32.49264213,1.09914155,-109.5702742,0.261196143,61.98600386
161,Downward,TRUE,0.726658225,71.34475075,71.37513075,0.03038,63.65252294,57.34518349,65.37270642,8.027522936,1.977621098,-172.6297913,1.179017104,-107.2215464,0.260728924,60.21215596
162,Downward,TRUE,0.796790004,71.55266366,71.59738366,0.04472,65.82848837,55.94476744,67.57267442,11.62790698,2.494903802,-126.0886531,1.259875453,-79.67832541,0.715546004,66.40988372
163,Chevron,TRUE,0.721264303,71.98674394,72.02461594,0.037872,61.30681818,56.5719697,62.25378788,5.681818182,1.609748114,-90.48563181,1.229457872,-99.1882552,0.482298361,62.25378788
164,Chevron,TRUE,0.634164512,72.20139213,72.24443213,0.04304,62.24210037,58.05994424,62.70678439,4.646840149,1.375032708,-73.58214165,1.18018124,-99.92186161,0.409089349,61.31273234
165,2Syllabes,TRUE,0.742096663,72.42145511,72.47076711,0.049312,63.03240741,61.18055556,120.4398148,59.25925926,26.0282462,1544.457444,1.566596977,-102.705846,0.284640383,63.03240741
166,Chevron,TRUE,0.704137683,72.63266107,72.66935707,0.036696,61.31384409,57.28158602,61.76187276,4.480286738,1.103130446,-11.27968472,1.202094521,-101.2553138,0.378544831,61.31384409
167,Downward,TRUE,0.833907723,73.03871456,73.08591456,0.0472,62.36486486,59.83108108,64.89864865,5.067567568,1.164286707,-79.99282945,1.131797261,-97.206095,0.505599679,62.36486486
168,2Syllabes,TRUE,0.635163188,73.28254786,73.35206786,0.06952,110.1938291,62.72547468,121.2697785,58.5443038,25.29745842,505.485804,2.61327244,-102.2909259,0.262774171,121.2697785
169,2Syllabes,TRUE,0.612812638,73.50384857,73.56206057,0.058212,120.2533784,62.82094595,123.6317568,60.81081081,23.21266784,533.3717321,2.510430831,-99.98590704,0.317553192,123.6317568
170,2Syllabes,TRUE,0.644140422,73.7242061,73.7774541,0.053248,116.2960271,63.00145349,123.0789729,60.07751938,24.02482255,732.6097329,3.046621648,-96.31370179,0.413230915,119.2030039
171,2Syllabes,TRUE,0.694461644,73.94219028,73.99387828,0.051688,117.1263112,90.02840909,121.4969406,31.46853147,7.448536078,-313.4738737,1.823655203,-93.02725436,0.481792664,118.0004371
172,2Syllabes,TRUE,0.812039554,74.15585184,74.19093984,0.035088,104.679878,97.36280488,110.777439,13.41463415,4.282786078,-280.7070381,1.763873988,-100.2371474,0.389587528,99.19207317
173,Composite,TRUE,0.673916638,74.36066002,74.38620402,0.025544,111.2980769,88.46153846,116.1057692,27.64423077,5.153293446,-593.9047015,1.188680055,-99.60458754,0.358922075,106.4903846
174,Complex,TRUE,0.718813002,74.55809258,74.58911658,0.031024,61.4096223,59.16142086,62.75854317,3.597122302,1.038799318,-72.96629307,1.218560765,-100.7461317,0.473199005,61.85926259
175,Composite,TRUE,0.699662745,74.76913205,74.81586805,0.046736,116.6018701,62.46801181,123.4916339,61.02362205,14.183673,169.5482114,3.716665987,-95.73377695,0.418144267,120.538878
176,Composite,TRUE,0.611243486,74.99168708,75.02336708,0.03168,115.4166667,86.25,118.5416667,32.29166667,7.997205667,-386.2566623,1.717674435,-95.47655331,0.4478252,118.5416667
177,Composite,TRUE,0.562936664,75.20595012,75.23620612,0.030256,121.2243852,61.28586066,123.7858607,62.5,15.22899429,-170.3228404,4.392380403,-95.19752198,0.461636775,117.6383197
178,Downward,TRUE,0.698833942,75.61066393,75.63787993,0.027216,118.1414474,101.0361842,122.0888158,21.05263158,6.208817386,-697.9592044,1.166099786,-99.90814484,0.431544187,120.7730263
179,Downward,TRUE,0.841885686,75.82449352,75.86933352,0.04484,120.9129581,102.5883508,122.2218586,19.63350785,5.806149287,-248.3242267,1.860866572,-91.25656541,0.660044028,121.5674084
180,Composite,TRUE,0.656720102,76.04429656,76.08109656,0.0368,123.8577586,73.2112069,123.8577586,50.64655172,7.260378834,-429.5785711,1.278352145,-92.57253074,0.476803619,117.3922414
181,Composite,TRUE,0.65383935,76.27289012,76.30811412,0.035224,121.7708333,63.4375,123.8541667,60.41666667,17.39917374,78.81886752,3.103108164,-94.00316297,0.463166246,122.8125
182,Composite,TRUE,0.727886856,76.49641856,76.53817856,0.04176,108.4695513,60.39262821,123.4268162,63.03418803,27.39636079,1726.295911,2.75917236,-99.81339779,0.34644753,119.153312
183,Downward,TRUE,0.773554683,76.72332742,76.75289542,0.029568,114.230226,94.45621469,117.0550847,22.59887006,6.443700804,-646.0913797,1.154323432,-93.41354193,0.5814829,115.6426554
184,Composite,TRUE,0.723298132,77.71398012,77.74336012,0.02938,117.9714912,63.14692982,123.4539474,60.30701754,24.36627897,1683.395229,1.735322429,-99.8926994,0.337474373,122.3574561
185,Composite,TRUE,0.624625981,77.95080113,77.95696113,0.00616,118.9819318,116.562577,120.594835,4.032258065,1.442624502,-690.2921126,1.079669128,-100.7030619,0.247049024,120.594835
186,Upward,TRUE,0.730023026,78.14044222,78.18479422,0.044352,63.25945846,59.17933976,63.63037834,4.451038576,1.170230428,-49.2508846,1.257885515,-102.3312224,0.40972964,63.63037834
187,Composite,TRUE,0.671225488,78.36776959,78.41526959,0.0475,121.671627,59.17162698,123.655754,64.48412698,14.27381844,-256.5611839,3.062518755,-93.88726181,0.488575094,123.655754
188,Composite,TRUE,0.671288252,78.59818823,78.63268823,0.0345,121.4880952,62.46031746,123.968254,61.50793651,17.03249805,323.2299248,4.509242868,-92.44311856,0.530499462,118.015873
189,Composite,TRUE,0.620433569,78.82221411,78.85015011,0.027936,121.3853093,116.2306701,123.9626289,7.731958763,1.81531817,-125.3219604,1.0571219,-96.12795074,0.451820145,122.6739691
190,Composite,TRUE,0.732946932,79.03325318,79.07670918,0.043456,121.659292,100.6415929,123.8716814,23.2300885,5.421089426,-344.8694382,1.094280102,-94.35553627,0.463514086,120.5530973
191,Composite,TRUE,0.663429916,79.25983221,79.29157221,0.03174,120.1400862,59.79525862,121.2176724,61.42241379,8.505708196,-262.8458975,1.682363727,-95.06089609,0.464331467,114.7521552
192,Downward,TRUE,0.772225559,79.49857442,79.51969442,0.02112,112.2492938,100.9498588,113.6617232,12.71186441,3.919195633,-549.3032602,1.133725337,-98.69772635,0.470278871,113.6617232
193,Composite,TRUE,0.710727215,79.7069324,79.7423244,0.035392,117.7405973,61.32466814,124.3777655,63.05309735,22.51409274,665.1923053,7.985941581,-98.70097843,0.406488687,114.4220133
194,Downward,TRUE,0.675746024,79.93459027,79.95601027,0.02142,104.862013,96.74512987,109.7321429,12.98701299,4.35849667,-357.3158795,1.402003306,-102.3646763,0.385516468,106.4853896
195,Downward,TRUE,0.792510509,80.16409618,80.18587618,0.02178,113.497741,99.9435241,115.7567771,15.81325301,4.616386344,-638.8844495,1.123046335,-98.2232792,0.502065131,114.250753
196,Downward,TRUE,0.799033284,80.39062177,80.41110177,0.02048,110.625,96.5625,118.4375,21.875,6.69860012,-1067.299256,1.054098953,-98.2520379,0.44667147,116.875
197,Downward,TRUE,0.76438576,80.59120486,80.62816486,0.03696,62.39323843,59.72419929,64.17259786,4.448398577,1.102263323,-90.11611762,1.196334163,-100.8425754,0.452621042,62.39323843
198,Composite,TRUE,0.693670392,80.82304856,80.87162456,0.048576,113.2936151,61.13534173,123.1857014,62.05035971,25.79149887,1196.99839,1.66359852,-100.2991082,0.306175848,116.8907374
199,Chevron,TRUE,0.541643441,81.04734576,81.07607376,0.028728,62.96231273,61.55781835,63.89864232,2.34082397,0.747250123,-53.04583936,1.221881389,-107.4697072,0.279573592,62.02598315
200,Chevron,TRUE,0.63963908,81.27352551,81.30592551,0.0324,62.25694444,59.47916667,62.71990741,3.240740741,1.012709258,-72.59723882,1.146161753,-102.0900608,0.394445526,62.25694444
201,Chevron,TRUE,0.782348633,81.69098873,81.73526873,0.04428,64.21432186,53.5867915,65.73254049,12.14574899,2.548270272,-71.71360762,1.440546488,-92.18288671,0.581224727,63.20217611
202,Chevron,TRUE,0.725200355,81.90201513,81.95051913,0.048504,65.30164093,49.85762548,67.23214286,17.37451737,3.543529551,-159.9650203,1.41071179,-93.83522035,0.551226519,65.30164093
203,Downward,TRUE,0.857604265,82.12727478,82.17039478,0.04312,62.73794416,50.04758883,64.0069797,13.95939086,4.122422232,-269.0520714,1.184144824,-98.66030013,0.464610948,57.02728426
204,Downward,TRUE,0.677452862,82.35029888,82.38375488,0.033456,62.27859312,57.21786437,63.29073887,6.072874494,1.667519172,-125.4205981,1.145997971,-107.6388443,0.294009483,62.78466599
205,Chevron,TRUE,1,82.56943809,82.59909009,0.029652,62.75431815,59.57635205,62.75431815,3.177966102,0.883220947,-55.9005872,1.176551138,-105.7685521,0.273693329,62.75431815
206,Chevron,TRUE,0.64236486,82.7807232,82.8122832,0.03156,62.72813688,59.87642586,63.67870722,3.802281369,1.024601935,-46.63659228,1.252981421,-100.3112553,0.449514459,63.20342205
207,Frequency_Step,TRUE,0.629811823,83.03441231,83.05994831,0.025536,87.23214286,61.5625,124.0625,62.5,28.12967936,2398.842659,2.996212638,-106.1426007,0.240142243,112.9017857
208,Composite,TRUE,0.683997273,83.24756912,83.27112112,0.023552,114.7225797,107.939634,116.6605642,8.720930233,2.503699219,-325.485723,1.070298987,-103.06943,0.260876744,115.691572
209,Composite,TRUE,0.768066645,83.66281315,83.69679715,0.033984,115.746822,55.3654661,118.9247881,63.55932203,24.44814789,-595.2542983,6.568699425,-105.6741522,0.260910521,117.8654661
210,Downward,TRUE,0.627689004,83.88851613,83.91334013,0.024824,114.3023256,106.1627907,115.4651163,9.302325581,2.603439044,-302.2659726,1.15601005,-103.8487118,0.348978043,114.3023256
211,Flat,TRUE,0.5011307,84.31862374,84.32601574,0.007392,62.5739645,61.83431953,63.31360947,1.479289941,0.518231546,-196.8224757,1.042032859,-109.7839511,0.24335627,62.5739645
212,Downward,TRUE,0.749128878,86.24551915,86.28631915,0.0408,60.6083887,58.94725914,62.68480066,3.737541528,1.00401862,-87.00374403,1.083650598,-103.6076356,0.398670771,60.6083887
213,Chevron,TRUE,0.715691328,86.47507779,86.50424179,0.029164,61.66273585,59.69732704,62.05581761,2.358490566,0.638182441,-45.69150905,1.152322544,-104.4014827,0.358532026,62.05581761
214,Chevron,TRUE,0.593508422,86.71571711,86.74894911,0.033232,62.30410448,58.57276119,62.77052239,4.197761194,1.252216543,-100.639924,1.104278881,-109.9866125,0.241818155,62.30410448
215,Downward,TRUE,0.522301674,87.42344925,87.44786925,0.02442,112.5760135,101.089527,114.6030405,13.51351351,3.569046271,-517.6904637,1.059533921,-110.1912214,0.239261846,112.5760135
216,Downward,TRUE,1,89.64816129,89.65636529,0.008204,61.38121852,60.53087838,62.23155865,1.700680272,0.556678291,-190.0240024,1.073750619,-110.3520452,0.240119472,60.95604845
217,Flat,TRUE,0.721045136,89.85255669,89.88358069,0.031024,63.07104317,61.27248201,63.52068345,2.248201439,0.52760403,-45.77885237,1.077817459,-106.4487021,0.292614746,63.07104317
218,Downward,TRUE,0.56777966,90.53859446,90.55478646,0.016192,61.7101378,60.72588583,62.20226378,1.476377953,0.409138896,-54.8268699,1.146408485,-107.4168769,0.292090488,61.21801181
219,Flat,TRUE,0.536282718,92.33516867,92.36023267,0.025064,61.52376033,58.9411157,67.20557851,8.26446281,1.412147791,-5.430839704,2.06858456,-107.1287811,0.341866848,62.04028926
220,Downward,TRUE,0.542156875,92.56596289,92.58612289,0.02016,60.625,60.10416667,62.70833333,2.604166667,0.785185793,-138.0997475,1.038038233,-111.440331,0.236223376,61.14583333
221,Downward,TRUE,0.649889648,93.28923645,93.30819645,0.01896,63.08753943,62.2988959,63.4818612,1.1829653,0.348998897,-24.77356594,1.100715911,-108.1279481,0.272788327,63.4818612
222,Chevron,TRUE,0.587238073,93.52905831,93.54009831,0.01104,60.69381769,59.34002708,61.14508123,1.805054152,0.819760926,167.7906673,1.045077841,-111.0775855,0.293582891,61.14508123
223,Downward,TRUE,0.670046926,93.76349916,93.79580716,0.032308,61.89630079,60.63367453,63.79024019,3.156565657,0.699753418,-0.397580975,1.054370933,-109.0216534,0.24737965,61.89630079
224,Chevron,TRUE,0.5834077,94.1890263,94.2185263,0.0295,63.39527027,61.28378378,63.39527027,2.111486486,0.659441473,-50.04189326,1.085603344,-106.4463981,0.303268967,62.97297297
225,Chevron,TRUE,0.692470551,96.26946947,96.28557347,0.016104,65.08152174,58.9673913,66.44021739,7.472826087,2.215586847,-399.8407797,1.186385357,-103.0076732,0.384688593,65.08152174
226,Chevron,TRUE,0.661205232,103.5009393,103.5171793,0.01624,73.66225369,69.04402709,76.43318966,7.389162562,1.785554682,-228.1493751,1.314963542,-93.62224588,0.642077709,74.58589901
227,Downward,TRUE,0.828920126,103.8908693,103.9359493,0.04508,71.12771739,58.35597826,75.20380435,16.84782609,3.966183222,-265.5977325,1.17320954,-94.44130317,0.564252991,73.0298913
228,Downward,TRUE,0.826906145,104.1891389,104.2234109,0.034272,73.07164634,59.6570122,74.90091463,15.24390244,4.529032331,-310.4326607,1.72413949,-93.75485857,0.593622397,73.07164634
229,Downward,TRUE,0.783625543,109.511167,109.556287,0.04512,70.02118644,58.89830508,75.31779661,16.41949153,3.287077115,-168.8682595,2.03717643,-93.40464947,0.592443217,71.08050847
230,Downward,TRUE,0.837048829,109.7878887,109.8231487,0.03526,73.91990291,61.17718447,76.9538835,15.77669903,4.17639586,-353.1013342,1.164655641,-94.03707493,0.558302964,75.13349515
231,Downward,TRUE,0.774114907,110.0311749,110.0788749,0.0477,72.40873894,63.00608407,79.59900442,16.59292035,3.137729026,-177.7013938,1.840686869,-94.71257342,0.551995318,70.7494469
232,Downward,TRUE,0.873748004,110.2767139,110.3255939,0.04888,71.93247126,64.26963602,74.80603448,10.53639847,3.135027283,-208.057949,1.122760281,-97.94004276,0.474370018,70.97461686
233,Downward,TRUE,0.694102287,110.5211589,110.5624389,0.04128,71.46990741,58.73842593,73.20601852,14.46759259,4.205787732,-259.551495,1.680476792,-94.98131088,0.552513073,72.04861111
234,Downward,TRUE,0.834616661,110.7601735,110.8103335,0.05016,73.08399321,58.94372172,75.91204751,16.96832579,4.187235958,-226.7550717,1.80150243,-95.75960714,0.518356155,71.38716063
235,Complex,TRUE,0.822557867,110.9819409,111.0360009,0.05406,70.95864662,69.54887218,75.18796992,5.639097744,1.843919439,-104.8417199,1.164186704,-97.91355771,0.470106581,74.71804511
236,Complex,TRUE,0.659935594,111.2013647,111.2519887,0.050624,70.031663,63.42373348,73.33562775,9.911894273,2.217386799,-137.1231807,1.186541895,-97.25537413,0.454661825,70.031663
237,Downward,TRUE,0.62828052,111.4187947,111.5134747,0.09468,69.30871212,46.10795455,74.51704545,28.40909091,7.295313952,-250.0495867,1.270289464,-97.14016858,0.410784958,69.78219697
238,Complex,TRUE,0.684914589,111.6625135,111.7202815,0.057768,73.7437249,61.1935241,82.77986948,21.58634538,3.445025097,-84.62666804,1.992842005,-88.14889251,0.671107913,74.24573293
239,Complex,TRUE,0.847354054,111.895494,111.95119,0.055696,73.44936709,65.2742616,78.98734177,13.71308017,3.38582001,-165.2700992,1.665829756,-88.36667476,0.69214922,73.18565401
240,Downward,TRUE,0.887176454,112.1351467,112.1876067,0.05246,74.47674419,56.1627907,80,23.8372093,5.352683345,-237.5021891,3.335790661,-84.6582908,0.72790071,74.18604651
241,Downward,TRUE,0.717967212,112.3456091,112.4015091,0.0559,71.37354651,56.25726744,77.76889535,21.51162791,4.897878737,-203.2991991,2.060027906,-82.97111772,0.771688618,69.04796512
242,2Syllabes,TRUE,0.753752112,112.5671037,112.6276477,0.060544,73.66871387,54.16004335,95.34501445,41.1849711,10.15196267,92.73801107,2.161103856,-89.3880214,0.609684021,74.39125723
243,2Syllabes,TRUE,0.664403677,112.794587,112.847483,0.052896,75,59.64285714,96.07142857,36.42857143,7.853821459,104.5510813,2.021888006,-97.31886018,0.417924584,75.35714286
244,2Syllabes,TRUE,0.701688528,113.026121,113.071089,0.044968,75.54383117,59.31006494,100.7061688,41.3961039,10.63255931,117.8249043,2.263809045,-97.14351995,0.42362948,74.73214286
245,Downward,TRUE,0.86856091,123.8986049,123.9451169,0.046512,67.06554878,52.12652439,72.85823171,20.73170732,6.227181224,-429.0786546,1.144604376,-97.56937022,0.46831846,68.58993902
246,Downward,TRUE,0.865344167,124.1242738,124.1789298,0.054656,71.19260204,58.94770408,74.76403061,15.81632653,3.834152639,-216.3442626,1.156672957,-91.85853326,0.601053719,70.68239796
247,Complex,TRUE,0.911457181,124.3237885,124.3753725,0.051584,72.48368474,63.94954819,75.99774096,12.04819277,2.616979805,-118.7816824,1.529729458,-87.1147696,0.713022665,72.98569277
248,Downward,TRUE,0.894067287,124.5386086,124.5968206,0.058212,70.91594828,59.6012931,76.84267241,17.24137931,3.604759604,-193.9960183,1.355013768,-78.74656223,0.815236315,70.91594828
249,Downward,TRUE,0.872902989,124.753839,124.820295,0.066456,72.46010638,55.97074468,79.375,23.40425532,4.473756387,-176.7835612,2.206681597,-79.1512391,0.790676946,72.46010638
250,Downward,TRUE,0.709524214,124.9761656,125.0662576,0.090092,69.85448473,46.97502045,81.01519902,34.04017857,8.341570878,-278.9510629,2.214775871,-82.86528794,0.693932815,72.6446633
251,Downward,TRUE,0.844854116,125.2131886,125.2667806,0.053592,73.0387931,57.95258621,76.81034483,18.85775862,4.78083097,-273.08333,1.212704274,-85.54862186,0.72754448,68.72844828
252,Downward,TRUE,0.810591578,125.4310087,125.4842567,0.053248,72.69726218,54.06745449,78.10591603,24.03846154,6.224349827,-286.5561061,1.842640765,-85.58401149,0.681304535,72.69726218
253,Complex,TRUE,0.789409876,125.635834,125.707098,0.071264,72.69605513,58.91278517,80.77590304,21.86311787,4.196790553,-153.370393,2.869980567,-87.39567379,0.718713617,68.41848859
254,Complex,TRUE,0.761168301,125.8708548,125.9561668,0.085312,71.04946442,49.37607732,76.59381926,27.21774194,6.005700464,-161.0375342,3.055708827,-80.16925969,0.782309746,72.05752893
255,Complex,TRUE,0.925887883,126.0992872,126.1624832,0.063196,68.50961538,62.74038462,75.72115385,12.98076923,2.3575091,-113.9619256,1.27923539,-68.23127959,0.900925778,68.02884615
256,Downward,TRUE,0.678791642,126.3318739,126.4153939,0.08352,70.20276718,51.59589695,77.35925573,25.76335878,6.995638001,-265.938566,1.305685273,-75.41771436,0.792528036,68.77146947
257,Complex,TRUE,0.915712416,126.5563441,126.6125041,0.05616,71.54920213,58.78324468,75.80452128,17.0212766,3.351093819,-176.1052849,1.322716531,-71.91747342,0.859891901,68.35771277
258,Downward,TRUE,0.844762444,126.7838002,126.8788002,0.095,68.28934263,48.86703187,74.26543825,25.39840637,6.217563017,-168.2723541,2.29637163,-74.66155866,0.80560124,68.7873506
259,Downward,TRUE,0.741332769,127.0027313,127.1098673,0.107136,67.71393369,45.76052867,71.29816308,25.53763441,6.89871687,-176.6045428,2.161444857,-80.46352402,0.771896893,61.88956093
260,Downward,TRUE,0.682500124,127.2294074,127.3324274,0.10302,69.32167714,44.56677518,74.95893205,30.39215686,7.947076755,-199.2708741,3.229796865,-75.06235774,0.804603772,71.5275595
261,Downward,TRUE,0.910628617,127.4777412,127.5468772,0.069136,72.88800336,62.40142617,77.08263423,14.68120805,2.894975443,-131.5454827,1.217461805,-66.27749333,0.873493912,74.5658557
262,2Syllabes,TRUE,0.695088327,127.7081972,127.7890052,0.080808,73.34978413,45.34431965,90.42628686,45.08196721,9.921537037,11.90188634,2.0176325,-82.10439605,0.694371849,74.03284424
263,Downward,TRUE,0.731423259,127.9389082,127.9948282,0.05592,74.23076923,60.34188034,77.43589744,17.09401709,3.474971787,-176.1620356,1.322486619,-65.09765515,0.887017769,73.6965812
264,Downward,TRUE,0.897705793,128.1720821,128.2437621,0.07168,72.26532101,57.67388132,76.64275292,18.9688716,4.904227452,-210.4202558,1.219692002,-81.73818823,0.783884061,74.69722763
265,Downward,TRUE,0.883724213,128.4136879,128.4754279,0.06174,71.72764228,61.05691057,75.28455285,14.22764228,3.413349362,-172.0346994,1.149238305,-74.28916554,0.851705576,74.26829268
266,Downward,TRUE,1,128.4999616,128.5139136,0.013952,45.10640626,37.65227782,49.69356222,12.0412844,4.059874079,-681.7375865,3.037843086,-92.45694734,0.624330753,43.95961727
267,Complex,TRUE,0.922528088,128.6488789,128.7146709,0.065792,65.11065175,56.84216926,69.97446498,13.13229572,3.068334384,-129.8429093,1.388332581,-68.11264665,0.872996075,65.11065175
268,Downward,TRUE,0.661538482,128.878992,128.979792,0.1008,64.43552372,43.93157115,69.62327075,25.6916996,6.567066453,-172.6187053,1.951712047,-72.73685281,0.836998935,69.1291996
269,Complex,TRUE,0.810401678,129.1264099,129.2006659,0.074256,64.13321168,54.32481752,68.01094891,13.68613139,4.49354013,-164.0296104,1.854831298,-76.29156159,0.835578985,68.01094891
270,Flat,TRUE,0.541768014,129.5791518,129.5992238,0.020072,63.59213918,61.65914948,64.23646907,2.577319588,0.911220079,-135.888048,1.09664371,-109.0920231,0.297739859,64.23646907
271,Flat,TRUE,1,129.8118904,129.8210584,0.009168,61.31802713,60.66528561,61.97076864,1.305483029,0.461557951,-137.3100605,1.061814639,-108.3932134,0.267672549,61.31802713
272,Downward,TRUE,0.807753503,132.6122199,132.6503799,0.03816,73.82922535,65.90669014,77.05692488,11.15023474,3.275782014,-231.1939366,1.434364711,-91.94517808,0.623313119,76.47007042
273,Downward,TRUE,0.75805974,132.8554745,132.8971865,0.041712,75.23109244,63.67647059,76.28151261,12.60504202,3.446256948,-167.9575618,1.800797088,-90.05497255,0.654062296,75.23109244
274,Downward,TRUE,0.899133682,133.0885426,133.1378386,0.049296,75.21796218,64.18855042,77.31880252,13.1302521,3.160711294,-171.5842018,2.049392348,-91.40464097,0.64667133,69.96586134
275,Downward,TRUE,0.790038466,133.3445316,133.3647276,0.020196,71.88829787,63.90957447,72.55319149,8.643617021,2.390346019,-310.6511174,1.151467277,-95.94777675,0.563066229,69.89361702
276,Downward,TRUE,0.806722105,133.5168276,133.5584076,0.04158,74.03017241,66.75646552,76.45474138,9.698275862,2.416559154,-133.5236062,1.436745414,-86.27340955,0.755114721,75.91594828
277,Downward,TRUE,0.829135716,133.7319252,133.7783612,0.046436,71.59274194,62.01612903,75.625,13.60887097,3.287378753,-230.2948171,1.161924433,-92.30483065,0.594137182,71.08870968
278,2Syllabes,TRUE,0.705144405,133.9592634,134.0113594,0.052096,74.81024462,58.47501735,98.24774462,39.77272727,10.76699695,73.90869832,3.079249194,-97.40803688,0.433170481,75.52047189
279,Downward,TRUE,0.810520947,134.15966,134.2043,0.04464,67.45535714,60.75892857,71.02678571,10.26785714,2.406617535,-111.1569398,2.564807797,-95.02475851,0.593569098,68.34821429
280,2Syllabes,TRUE,0.741287231,134.3898692,134.4548492,0.06498,72.21656977,54.04796512,96.19912791,42.15116279,10.96193525,151.0649031,2.647643411,-91.24580691,0.56431695,74.39680233
281,Downward,TRUE,0.91975832,134.6129922,134.6590122,0.04602,72.24489796,58.21428571,77.98469388,19.77040816,4.624963678,-203.2159712,2.45584065,-91.28044194,0.637352006,71.60714286
282,2Syllabes,TRUE,0.759793937,134.8322135,134.8866135,0.0544,73.47587719,58.85599415,100.5226608,41.66666667,9.391932477,114.0054114,2.030749323,-94.19480623,0.486486761,66.16593567
283,2Syllabes,TRUE,0.737715483,135.0515812,135.1049612,0.05338,73.03006329,56.41613924,98.34651899,41.93037975,9.871568567,77.28970633,1.929342627,-87.76624602,0.640339606,73.82120253
284,2Syllabes,TRUE,0.667218029,135.2701431,135.3252471,0.055104,71.8445122,58.88719512,101.570122,42.68292683,8.623772364,-163.8488634,2.596277516,-88.33245532,0.646004605,77.17987805
285,2Syllabes,TRUE,0.898593247,135.5116035,135.5614435,0.04984,74.09392458,58.73079609,100.6302374,41.89944134,8.572042663,-93.14565442,2.350619222,-85.70991351,0.63085271,75.49057263
286,2Syllabes,TRUE,0.688963473,135.7437733,135.8031053,0.059332,72.24085366,50.89939024,93.58231707,42.68292683,8.395262525,-196.0993618,2.785691679,-87.84911132,0.631253573,73.7652439
287,Harmonic,TRUE,0.786749363,135.9733971,136.0219491,0.048552,64.75287657,54.29262552,67.36793933,13.07531381,2.812532519,-141.7664062,1.349295983,-67.89034511,0.878859934,60.56877615
